"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010644","cell communication by electrical coupling","14/3774","32/18805",0.4375,2.17996489136195,3.34741352373011,0.00200275366498121,0.0249905357717974,0.0202207148183781,"CALM3/CALM1/IRX3/ATP1B1/ATP1B2/ATP1A1/GJC2/PRKACA/GJB6/GJB2/CASQ2/ATP1A3/HRC/ATP1A2",14
"GO:0035751","regulation of lysosomal lumen pH","14/3774","32/18805",0.4375,2.17996489136195,3.34741352373011,0.00200275366498121,0.0249905357717974,0.0202207148183781,"ATP6V0A1/ATP6V0B/TMEM175/ATP6V1F/CLN3/ATP6AP1/TMEM9/CLN6/LAMP1/SPNS1/TCIRG1/GRN/ATP6V0C/OCA2",14
"GO:0042116","macrophage activation","36/3774","113/18805",0.31858407079646,1.58743334693361,3.13835497079383,0.00203060670647949,0.0252877145315856,0.0204611725263132,"GPR137B/IFNGR2/MCUB/SPHK1/SYK/SBNO2/TNIP2/NR1D1/NAGLU/NR1H3/FCGR2B/MIF/TREM2/CALHM2/GRN/HAVCR2/TMEM229B/AIF1/FCGR3A/TREX1/EDN2/CD200/CX3CL1/CCL3/TLR9/TICAM1/TYROBP/CX3CR1/ITGB2/CEBPA/CST7/CD74/PLA2G3/C1QA/FCER2/HAMP",36
"GO:0051047","positive regulation of secretion","86/3774","321/18805",0.26791277258567,1.33494957299245,3.03295590645973,0.00203804733521116,0.0253300168804815,0.0204954008334205,"CAPN10/HGS/ARF6/CDK5/BSG/PINK1/SIRT6/BAD/LRRC8A/TARDBP/PLA2G6/STX4/SYK/RAB3D/STXBP1/ABCG1/AQP1/STX1B/CHMP2A/DTNBP1/FGR/C2CD2L/BMP2/ATP13A2/UNC13D/VSNL1/GATA2/S100A10/AACS/LAMP1/SPHK2/RGCC/F2RL2/MIF/ORAI1/VAMP8/C1QTNF1/GRK2/APBB1/SIRT3/RAB7A/NPR1/TREM2/RPH3AL/TMEM132A/HLA-F/GPR68/HCAR2/CD38/NR1H2/PPARD/BAIAP3/SDC1/ILDR1/TRPM4/DOC2B/PRKACA/NLGN2/PARD6A/PTPN23/DOC2A/TGFB1/PRKCB/SCAMP5/TFR2/MYOM1/SCIN/ITGB2/FFAR2/ACHE/ADORA1/HLA-DRB1/RETN/S100A8/PLA2G3/BLK/CD177/FGA/ALOX12B/GCK/LEP/BGLAP/C1QTNF12/SCT/ADORA2A/GRP",86
"GO:0051336","regulation of hydrolase activity","89/3774","334/18805",0.266467065868263,1.32774593896468,3.02829012363691,0.00204754101906998,0.0253976177098106,0.0205500990241208,"TERF2/VCP/PCNA/AKT1/GPR137B/EVI5L/SGSM2/RAPGEF1/ARAP1/ABR/PSENEN/MTSS2/UBXN1/PSAP/RPS3/DVL3/PLXNB1/PLXNB2/TBC1D7/PSMB8/EPHA1/RASA4/SGSM3/DAB2IP/SH3BP1/RANGAP1/ARHGEF16/DDRGK1/PLXNB3/SORT1/EPHA2/APH1A/BMP2/ATP13A2/HRAS/ARHGAP44/RIPOR1/FURIN/RGS1/S100A10/NR1H3/BIN1/PROM2/SCRIB/THY1/PLEK/GMIP/FGD3/RASGRP1/TAX1BP3/TBC1D10B/PRKCD/VSIR/RHOG/SEMA4D/GRN/RASGRP2/NR1H2/CST3/SLC27A4/NGEF/EFNA1/KLRK1/RTN4R/RAP1GAP/CLDN4/AGRN/CD200/CCL26/EPHB3/FGFR3/CAMK2A/SERPING1/PRSS22/EFNA3/AGTR1/CCL11/CSTB/SERPINB11/CST7/APOC1/CLDN3/NTRK2/SPOCK2/GZMA/ODAM/FOXJ1/FETUB/APOC2",89
"GO:0001843","neural tube closure","29/3774","86/18805",0.337209302325581,1.6802387202524,3.16811825737265,0.00206553601583972,0.0255701928917391,0.0206897356277683,"DVL2/KDM2B/WDR83/KAT2A/PFN1/TSC2/CELSR1/MTHFR/PLXNB2/IFT122/TEAD2/SKI/RARG/DEAF1/SEMA4C/SUFU/SCRIB/ADM/SPINT2/SPINT1/ST14/PRKACA/CECR2/TGFB1/LHX2/GRHL3/VANGL2/FUZ/RGMA",29
"GO:0034341","response to type II interferon","38/3774","121/18805",0.31404958677686,1.56483902473207,3.12330633524843,0.00206980585662125,0.0255725125954152,0.0206916125809848,"CALM1/MYO1C/IFNGR2/RAB20/STX4/STXBP1/TP53/DAPK3/SIRPA/ACTG1/IRF1/NR1H3/HCK/CIITA/CDC42EP4/CD40/GBP2/CCL2/GSN/PIM1/NR1H2/ZYX/AIF1/GBP6/CXCL16/CCL3/BST2/HLA-DPA1/IRF8/CAMK2A/IL12RB1/LGALS9/WAS/NOS2/IL12B/CD74/UBD/FASLG",38
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","40/3774","129/18805",0.310077519379845,1.54504709908267,3.11256971018722,0.00208855668202565,0.0257533839689147,0.0208379619228212,"PCBP2/TRIM11/SEC14L1/SLC15A4/AKT1/FLOT1/CSNK1A1/GPATCH3/TAB1/TARBP2/SLC19A1/SIRT2/ZCCHC3/ATAT1/SRC/GRAMD4/MARK4/TKFC/NLRC3/SPSB3/MYD88/STMP1/ZDHHC1/KCNK6/BANF1/ZDHHC18/ZDHHC12/BTK/GBP2/TREM2/NAGK/CPTP/TREX1/NOP53/NLRX1/TLR9/LILRA4/KCNK13/FCRL3/SLC15A3",40
"GO:0051495","positive regulation of cytoskeleton organization","54/3774","186/18805",0.290322580645161,1.4466126468024,3.06719540428036,0.00212428712511005,0.0261382574741547,0.0211493765103944,"RAC1/ARF6/GRB2/KATNB1/WASF2/PFN1/BRK1/NUP62/PPP1R35/RPS3/PTK2B/GIT1/SMAD3/EPHA1/LIMK1/MTSS1/PFDN2/TESK1/NCK2/CDC42EP1/BAIAP2/CDK5R1/S100A10/FES/BIN1/RGCC/HCK/CDC42EP4/PLEK/LMOD1/ARHGEF15/PYCARD/EVL/GSN/PDXP/SLAIN1/TRPV4/WNT4/CCR7/CX3CL1/CCL26/SYNPO2/SYNPO/SCIN/CARMIL2/MAPK15/SORBS3/CCL11/SYNPO2L/MAGEL2/CAV3/LMOD2/ACTN2/ALOX15",54
"GO:1901888","regulation of cell junction assembly","74/3774","270/18805",0.274074074074074,1.36564996368918,3.03237741448498,0.00212811483266585,0.0261382574741547,0.0211493765103944,"RAC1/MYO1C/NCKIPSD/ARF6/POLDIP2/FLOT1/RAPGEF1/UBE2M/AMIGO3/PTK2B/SMAD3/IRX3/SIGMAR1/CC2D1A/DUSP22/F11R/PPP1R9B/LRFN4/SRC/EPHA2/DAPK3/VLDLR/ACE/ASIC1/ACTG1/CLSTN1/IQSEC2/S100A10/ICAM5/SEMA4C/ELMO1/ACVRL1/THY1/ARHGEF15/RHOG/ZDHHC8/SEMA4D/WNT3A/RAC3/LIN7B/NTN1/APLNR/ARHGAP33/LRRC24/LZTS1/TRIM47/LRFN3/CRB3/WNT4/PRKACA/NLGN2/SLC9A1/RTN4R/AGRN/EPHB3/NECTIN1/CAMSAP3/CARMIL3/MDGA1/SEMA4A/EPHB1/HOPX/LRRC4B/LRRN1/ABI3/CLDN5/CASKIN1/DMTN/CLDN3/NTRK2/CBLN1/CLDN19/SYNDIG1/LRFN1",74
"GO:0046364","monosaccharide biosynthetic process","31/3774","94/18805",0.329787234042553,1.64325620990202,3.13279189619165,0.00220509137685189,0.0270053150360305,0.0218509430494197,"WDR5/STK11/KAT2A/SIRT6/SLC25A11/GPI/MDH2/SLC37A4/PDK2/DGKQ/PGD/SLC25A10/AKR1B1/ENO2/PC/SIRT7/CRTC2/ALDOC/PRKACA/G6PD/SDS/GPD1/GPT/ENO3/FBP1/PRKAG3/SERPINA12/GCK/LEP/C1QTNF12/ADIPOQ",31
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","13/3774","29/18805",0.448275862068966,2.23365860789796,3.33138315808282,0.00220733098634221,0.0270053150360305,0.0218509430494197,"HLA-E/LAMP1/RASGRP1/HLA-F/NECTIN2/KLRK1/SLAMF6/SH2D1A/CRTAM/IL12B/KLRC1/LAG3/NCR3",13
"GO:0042401","biogenic amine biosynthetic process","16/3774","39/18805",0.41025641025641,2.04421616186322,3.2709129784091,0.00221655265746983,0.0270652745543684,0.0218994583886678,"NT5DC2/OAZ2/PARK7/SMOX/SRM/PAOX/ODC1/OAZ1/OAZ3/MOXD1/ALDH2/SLC6A3/DBH/INSM1/PNMT/HAND2",16
"GO:0072593","reactive oxygen species metabolic process","68/3774","245/18805",0.277551020408163,1.38297481154624,3.02340550252484,0.00223856272344922,0.0272808499993889,0.0220738880061601,"RAC1/TUSC2/GRB2/EIF6/PINK1/PTK2B/SIRT2/PARK7/PARL/GSTP1/NDUFS3/SYK/GNAI2/CCS/TP53/CBR1/SIRPA/DUOXA1/BST1/DCXR/HK2/INAVA/ROMO1/HVCN1/CDKN1A/NCF4/NAGLU/SPHK2/NOS3/TFAP2A/RIPK3/SOD3/SIRT3/PDGFB/PRKCD/SFTPD/NOXA1/DHRS4/DUOX1/NOXO1/G6PD/ACP5/MMP3/TSPO/TGFB1/CRYAB/BMP7/TYROBP/NCF1C/MAOB/GLS2/NCF1B/ITGB2/HBA2/GRIN1/NOS2/AGTR1/AKR1C1/AKR1C3/NCF1/DUOX2/GPX3/CD177/UCP2/MT3/LEP/DUOXA2/MB",68
"GO:0071346","cellular response to type II interferon","32/3774","98/18805",0.326530612244898,1.6270291900544,3.11839306168352,0.0022610724608555,0.0275016658151435,0.022252557790535,"CALM1/MYO1C/IFNGR2/RAB20/STX4/STXBP1/TP53/DAPK3/SIRPA/ACTG1/IRF1/NR1H3/HCK/CDC42EP4/GBP2/CCL2/GSN/PIM1/NR1H2/ZYX/AIF1/GBP6/CCL3/HLA-DPA1/IRF8/CAMK2A/IL12RB1/LGALS9/WAS/NOS2/IL12B/FASLG",32
"GO:0046633","alpha-beta T cell proliferation","18/3774","46/18805",0.391304347826087,1.9497822630815,3.23169421563242,0.00227204980415368,0.0275816278550749,0.022317257868217,"SYK/SLC4A2/HLA-E/IRF1/HLA-A/IL2RA/VSIR/ZBTB7B/CD81/TNFRSF14/LGALS9B/LGALS9/RASAL3/LGALS9C/IL12B/FOXP3/ZAP70/CD3E",18
"GO:0018212","peptidyl-tyrosine modification","57/3774","199/18805",0.28643216080402,1.4272275527079,3.03592763251199,0.00228124082667749,0.0275862790314823,0.0223210212974032,"HYAL2/UNC119/PTK2B/PECAM1/TPST2/PTPN6/EPHA1/MVP/ZGPAT/SYK/SRC/TP53/PRKCZ/FGR/BST1/ZFYVE28/CSF1R/PTK6/FES/DGKQ/HCK/NOD2/DDR1/MAPK3/BTK/ERBB2/TREM2/PDGFB/PRKCD/GPRC5B/SEMA4D/IL34/TNK2/EFNA1/VEGFB/GFRA1/SRCIN1/SOCS1/TGFB1/HCLS1/FGFR4/LTK/LILRB4/FGFR3/LCK/CD4/ITGB2/CTF1/IL22RA2/CADM4/DMTN/HES5/ZAP70/BLK/CD3E/TNFRSF18/ADIPOQ",57
"GO:0032271","regulation of protein polymerization","57/3774","199/18805",0.28643216080402,1.4272275527079,3.03592763251199,0.00228124082667749,0.0275862790314823,0.0223210212974032,"RAC1/ARF6/GRB2/PINK1/PFN1/HIP1R/TWF2/RPS3/PTK2B/TBCD/GIT1/SPTBN2/NCK2/KANK3/CDC42EP1/BAIAP2/CAPG/CDK5R1/FES/EML2/BIN1/ARHGAP28/HCK/CDC42EP4/PIK3R2/SSH3/LMOD1/PRKCD/PYCARD/EVL/GSN/ARPC5L/SLAIN1/ESAM/MYADM/TPPP/INPP5J/MAPRE3/CCR7/HCLS1/CCL26/TMOD1/TPPP3/CORO1A/CAMSAP3/ASB2/CLIP3/SCIN/CARMIL2/TMOD4/CCL11/LMOD3/TUBB4A/DMTN/CAV3/LMOD2/ALOX15",57
"GO:0055074","calcium ion homeostasis","88/3774","331/18805",0.265861027190332,1.32472618344308,2.98664061861124,0.00231939799078773,0.0279936589870796,0.0226506466395759,"CALM3/CALM1/C19orf12/DIAPH1/BAK1/SLC8B1/PTK2B/PTPN6/MCUB/GSTO1/STIM1/PLCB2/SELENON/WFS1/CLN3/RMDN3/KCTD17/FKBP1A/ATP13A2/PML/NOL3/CIB2/ATP13A1/ALPL/ATP1B1/TCIRG1/THY1/GRINA/CD40/TSPOAP1/BOK/TMEM203/DMPK/P2RY6/CHERP/SMDT1/BAX/APLNR/APOE/TRPV4/LIME1/PRKACA/MCOLN1/HAP1/FZD9/JPH4/EDN2/SLC25A23/CCR7/TGFB1/CX3CL1/CCL3/ATP13A4/CXCL11/CORO1A/PRKCB/LCK/SLC24A3/CASQ2/CNGB1/ATP2A3/CALB2/ADORA1/P2RX1/GRIN1/CCR5/RYR1/CCL13/XCR1/CXCL10/CCL11/SYPL2/DRD4/CXCL9/NPSR1/DMTN/HRC/ATP1A2/CAV3/GSTM2/CASQ1/FASLG/CACNA1S/ATP2A1/CXCR3/CD19/SLC8A2/DHRS7C",88
"GO:0043501","skeletal muscle adaptation","12/3774","26/18805",0.461538461538462,2.29974318209612,3.32307484384656,0.00239912087617413,0.0287894505140895,0.0232945493421626,"GTF2IRD1/NFATC1/TNNT1/ASB2/TNNI1/TNNC1/MYH7/CACNA1S/CAMK2B/MYOD1/ACTA1/MYOZ1",12
"GO:0046629","gamma-delta T cell activation","12/3774","26/18805",0.461538461538462,2.29974318209612,3.32307484384656,0.00239912087617413,0.0287894505140895,0.0232945493421626,"SYK/NOD2/SOX13/JAG2/TCF7/ITK/EGR3/CD3G/JAML/KLRC1/CD247/CD3E",12
"GO:0060561","apoptotic process involved in morphogenesis","12/3774","26/18805",0.461538461538462,2.29974318209612,3.32307484384656,0.00239912087617413,0.0287894505140895,0.0232945493421626,"TNFRSF1A/BCL2L11/BAK1/PML/NOTCH1/SCRIB/JAG2/BAX/TNFRSF1B/CRYAB/BMP7/HAND2",12
"GO:0033209","tumor necrosis factor-mediated signaling pathway","37/3774","118/18805",0.313559322033898,1.56239614489864,3.07075860598225,0.00242240564964102,0.0290132867865227,0.0234756630834689,"TNFRSF1A/PIAS3/COMMD7/GPS2/NKIRAS2/PPP2CB/SPATA2/ACTN4/EIF5A/PTK2B/SPHK1/GSTP1/TRAF2/SYK/TP53/RELA/TNFRSF25/MAPKAPK2/CARD14/NOL3/LAPTM5/SHARPIN/MIB2/SPPL2B/TRADD/PYCARD/RRAGA/GAS6/TNFRSF14/TNFRSF1B/PLVAP/TMC8/ULK1/TNFRSF4/TNFRSF17/TNFRSF18/ADIPOQ",37
"GO:1903532","positive regulation of secretion by cell","80/3774","297/18805",0.269360269360269,1.34216212647585,2.97825957936453,0.00243604444764944,0.0290267368110532,0.0234865459678062,"CAPN10/HGS/ARF6/CDK5/BSG/PINK1/SIRT6/BAD/LRRC8A/TARDBP/PLA2G6/STX4/SYK/RAB3D/STXBP1/ABCG1/STX1B/CHMP2A/DTNBP1/FGR/C2CD2L/BMP2/ATP13A2/UNC13D/VSNL1/GATA2/S100A10/AACS/LAMP1/SPHK2/RGCC/F2RL2/MIF/ORAI1/VAMP8/C1QTNF1/GRK2/APBB1/SIRT3/RAB7A/TREM2/RPH3AL/TMEM132A/HLA-F/GPR68/HCAR2/CD38/NR1H2/PPARD/BAIAP3/SDC1/ILDR1/TRPM4/DOC2B/PRKACA/NLGN2/PARD6A/PTPN23/DOC2A/TGFB1/PRKCB/SCAMP5/TFR2/MYOM1/ITGB2/FFAR2/ACHE/HLA-DRB1/RETN/PLA2G3/BLK/CD177/FGA/GCK/LEP/BGLAP/C1QTNF12/SCT/ADORA2A/GRP",80
"GO:1905037","autophagosome organization","39/3774","126/18805",0.30952380952381,1.54228808640573,3.06034689172455,0.00244098866932731,0.0290267368110532,0.0234865459678062,"RAB1A/AP5Z1/GABARAPL2/ATG4B/PIP4K2C/RALB/ATG101/PINK1/NSFL1C/MOAP1/EFNB1/AP4M1/WDR45/RAB1B/LRSAM1/EHMT2/CLN3/ATG2A/PIK3C2B/GABARAP/EMC6/STING1/ATG9A/STBD1/ATP13A2/UBQLN2/ULK3/TCIRG1/RAB7A/TOM1/RAB33A/ATG4D/CTSD/ULK1/TP53INP2/GABARAPL3/ATG9B/MAP1LC3A/MAP1LC3B2",39
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","8/3774","14/18805",0.571428571428571,2.8473010825952,3.4646461666021,0.00244388533974888,0.0290267368110532,0.0234865459678062,"HLA-E/HLA-A/HLA-F/HLA-C/HLA-B/RAET1L/HLA-H/HLA-G",8
"GO:2000303","regulation of ceramide biosynthetic process","8/3774","14/18805",0.571428571428571,2.8473010825952,3.4646461666021,0.00244388533974888,0.0290267368110532,0.0234865459678062,"PLA2G6/SPHK1/ORMDL3/PAQR4/SPHK2/SIRT3/PRKCD/ZNF750",8
"GO:0030888","regulation of B cell proliferation","24/3774","68/18805",0.352941176470588,1.75862713924998,3.14025513823049,0.00245133201996282,0.0290267368110532,0.0234865459678062,"TCF3/CD320/BST1/CDKN1A/FCGR2B/MIF/CD40/BTK/WNT3A/CD81/CD38/TNFSF13/TLR9/CD300A/TICAM1/TYROBP/CTLA4/SASH3/FCRL3/CDKN2A/CD74/TNFRSF4/TNFRSF13B/MZB1",24
"GO:0032414","positive regulation of ion transmembrane transporter activity","24/3774","68/18805",0.352941176470588,1.75862713924998,3.14025513823049,0.00245133201996282,0.0290267368110532,0.0234865459678062,"CALM3/CALM1/ACTN4/GSTO1/STIM1/CACNB3/ATP1B1/CTSS/ATP1B2/TREM2/CCL2/ATP1B3/SLC9A1/HAP1/SCN1B/WNK2/TESC/GSTM2/CASQ1/LRRC26/ACTN2/STAC3/GALR2/ATP2A1",24
"GO:0060606","tube closure","29/3774","87/18805",0.333333333333333,1.66092563151387,3.0960975183983,0.00251389908249039,0.0297114412315468,0.0240405642148783,"DVL2/KDM2B/WDR83/KAT2A/PFN1/TSC2/CELSR1/MTHFR/PLXNB2/IFT122/TEAD2/SKI/RARG/DEAF1/SEMA4C/SUFU/SCRIB/ADM/SPINT2/SPINT1/ST14/PRKACA/CECR2/TGFB1/LHX2/GRHL3/VANGL2/FUZ/RGMA",29
"GO:0099188","postsynaptic cytoskeleton organization","11/3774","23/18805",0.478260869565217,2.38306721043294,3.32558778962588,0.00255761019708636,0.0301711304605441,0.0244125148160785,"WASF2/ACTB/DBNL/POTEE/ACTG1/RAC3/NEFL/SRCIN1/INA/ACTN2/NEFH",11
"GO:0046636","negative regulation of alpha-beta T cell activation","19/3774","50/18805",0.38,1.89345521992581,3.16979656321763,0.00258311939981172,0.030414774286505,0.0246096555403511,"LGALS3/SLC4A2/SMAD7/HLX/ANXA1/STAT5A/VSIR/ZBTB7B/RUNX3/TNFRSF14/SOCS1/CD300A/LGALS9B/LGALS9/LGALS9C/TBX21/ASCL2/FOXP3/ADORA2A",19
"GO:0048246","macrophage chemotaxis","17/3774","43/18805",0.395348837209302,1.9699350513304,3.1905785990295,0.00262033200963579,0.0306795086450763,0.0248238613507499,"PTK2B/LGALS3/CSF1R/MIF/MAPK3/SFTPD/CCL2/IL34/RARRES2/TRPV4/EDN2/CX3CL1/CCL3/SLAMF8/SLAMF1/MDK/CXCL17",17
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","17/3774","43/18805",0.395348837209302,1.9699350513304,3.1905785990295,0.00262033200963579,0.0306795086450763,0.0248238613507499,"CALM3/CALM1/GSTO1/THY1/P2RY6/BAX/APLNR/HAP1/CX3CL1/CXCL11/CXCL10/CXCL9/NPSR1/GSTM2/CASQ1/CXCR3/CD19",17
"GO:0050807","regulation of synapse organization","84/3774","315/18805",0.266666666666667,1.32874050521109,2.94830338683279,0.00262187319529592,0.0306795086450763,0.0248238613507499,"ABHD17B/VCP/NCKIPSD/AKT1/ARF6/CDK5/STRN4/UBE2M/CFL1/AMIGO3/PTK2B/SIGMAR1/ABHD17C/SHANK3/CC2D1A/PPP1R9B/DAB2IP/LRFN4/CLN3/DTNBP1/VLDLR/ASIC1/CLSTN1/IQSEC2/ARHGAP44/BAIAP2/CDK5R1/ICAM5/SEMA4C/ELMO1/LZTS3/FCGR2B/GRID1/SARM1/CAMK1/DLGAP4/TREM2/ANAPC2/ARHGEF15/RHOG/ZDHHC8/SEMA4D/DMPK/WNT3A/RAC3/LIN7B/NTN1/IL10RA/PDXP/ARHGAP33/LRRC24/LZTS1/TRIM47/APOE/LRFN3/NGEF/EFNA1/CHRFAM7A/NLGN2/NEFL/CACNA2D3/RTN4R/SEMA3F/SRCIN1/AGRN/EPHB3/NECTIN1/ITPKA/CARMIL3/MDGA1/SEMA4A/EPHB1/KCNK13/IGSF9/LRRC4B/LRRN1/ABI3/CASKIN1/NTRK2/PTPRT/CBLN1/SYNDIG1/LRFN1/CAMK2B",84
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","9/3774","17/18805",0.529411764705882,2.63794070887496,3.38543510731885,0.00263489998454584,0.0306795086450763,0.0248238613507499,"PTPN6/FCGR2B/NOD2/TREM2/SUSD4/LTA/FCER2/CR2/FOXJ1",9
"GO:0042448","progesterone metabolic process","9/3774","17/18805",0.529411764705882,2.63794070887496,3.38543510731885,0.00263489998454584,0.0306795086450763,0.0248238613507499,"SRD5A1/STARD3/DGKQ/ADM/DHRS9/AKR1C2/EGR1/AKR1C1/AKR1C3",9
"GO:0002577","regulation of antigen processing and presentation","10/3774","20/18805",0.5,2.4913884472708,3.34373849065439,0.00265153079724994,0.0306795086450763,0.0248238613507499,"TAPBPL/CD68/FCGR2B/NOD2/TREM2/PYCARD/CCR7/WAS/CD74/HLA-DOA",10
"GO:0043651","linoleic acid metabolic process","10/3774","20/18805",0.5,2.4913884472708,3.34373849065439,0.00265153079724994,0.0306795086450763,0.0248238613507499,"ELOVL1/GSTP1/FADS2/ALOX15B/ALOXE3/CYP2C18/GSTM2/GSTA1/ALOX12B/ALOX15",10
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","10/3774","20/18805",0.5,2.4913884472708,3.34373849065439,0.00265153079724994,0.0306795086450763,0.0248238613507499,"SLC4A2/HLA-E/IRF1/HLA-A/VSIR/ZBTB7B/RUNX3/SOCS1/LILRB4/CRTAM",10
"GO:0071677","positive regulation of mononuclear cell migration","31/3774","95/18805",0.326315789473684,1.62595877611357,3.06480447714708,0.00265458072886835,0.0306795086450763,0.0248238613507499,"PTK2B/LGALS3/CSF1R/PLA2G7/LGMN/JAM3/TMEM102/MAPK3/TREM2/PYCARD/GAS6/IL34/RARRES2/AIF1/TRPV4/TNFRSF14/CCR7/TGFB1/CX3CL1/CCL3/CORO1A/CCL4/CX3CR1/S100A7/SLAMF1/LGALS9/SPN/CXCL10/MDK/CXCL17/ASCL2",31
"GO:2000106","regulation of leukocyte apoptotic process","31/3774","95/18805",0.326315789473684,1.62595877611357,3.06480447714708,0.00265458072886835,0.0306795086450763,0.0248238613507499,"BCL2L11/ITPKB/ORMDL3/LGALS3/TP53/ANXA1/IRF7/NOD2/MIF/RIPK3/BTK/BBC3/GAS6/HCAR2/BAX/PERP/PRKD2/EFNA1/CCR7/HCLS1/RORC/CD3G/LGALS9/CCR5/CDKN2A/IDO1/CD74/PTCRA/BCL3/PDCD1/CD27",31
"GO:0042593","glucose homeostasis","73/3774","268/18805",0.272388059701493,1.35724893022962,2.95155405139275,0.00269518648371203,0.031091433027573,0.0251571637473556,"AKT1/SMARCA4/STK11/HK1/SIRT6/PIH1D1/BAD/GPI/SLC8B1/LRRC8A/CRY2/SMAD3/PLA2G6/PARK7/DHPS/STX4/INPP5K/WFS1/JAGN1/SRF/SLC37A4/HK2/C2CD2L/ACE/PDK2/HNF1A/SIDT2/VSNL1/NR1D1/USF2/PIM3/PIK3R2/TREM2/RPH3AL/PLSCR3/RRAGA/GPR68/GAS6/CRTC2/NGFR/PPARD/BAIAP3/ENDOG/TRPV4/TRPM4/SLC12A7/TSC22D4/PRKACA/GJB6/TGFB1/FGFR4/RAB11B/SLC2A4/FFAR2/PPP1R3G/ADCY5/HLA-DRB1/CEBPA/ADRA2A/NCF1/DBH/CAV3/POMC/UCP2/MUSTN1/CSMD1/GCK/LEP/BGLAP/GCGR/FOXA3/C1QTNF12/ADIPOQ",73
"GO:0016053","organic acid biosynthetic process","89/3774","337/18805",0.264094955489614,1.31592624217864,2.93239757050244,0.00270514609241788,0.0311489616229882,0.0252037121420125,"ACOT8/MLYCD/DAGLB/ACADVL/ELOVL1/KLHL25/EIF6/SCAP/MCAT/MTHFR/TECR/FASN/SIRT2/HSD17B10/PARK7/PRKAB1/PTGES2/GSTP1/SYK/CBR1/CLN3/PCBD2/PYCR2/PRXL2B/SLC27A5/BCAT2/NR1D1/MGLL/NR1H3/CHST12/MIF/CHST14/WDTC1/ILVBL/SEPHS2/TBXAS1/PYCARD/HAAO/ALOX5AP/HSD3B7/GGT7/NR1H2/GATM/GGT5/CARNS1/SDS/CYP27A1/FADS2/EDN2/GAMT/GGT3P/FGFR4/PLA2G4F/HSD17B8/HPGDS/DHRS9/GLS2/SLC27A2/ACSS1/GSTM4/CYP4F11/ALOX15B/FMO1/ALOXE3/RBP1/ALDH1A1/GGT6/IDO1/FA2H/CYP2E1/CD74/PTGDS/STAR/AKR1C3/LIPC/PLA2G3/APOC1/GGTLC1/PRKAG3/FADS6/ACSM5/GSTM2/ALOX12B/LTC4S/CES1/ALOX15/GGTLC2/APOC2/GLUD2",89
"GO:0045806","negative regulation of endocytosis","26/3774","76/18805",0.342105263157895,1.70463420076423,3.08422001903904,0.00273383774923414,0.0313929502933778,0.0254011318919497,"RAC1/ARF6/UNC119/SNX33/LRSAM1/ANKRD13D/LGALS3/STX1B/SIRPA/ANKRD13B/UBQLN2/NR1H3/PROM2/FCGR2B/RIN3/CSK/NR1H2/ABCA2/TGFB1/CD300A/SCAMP5/CD300LF/PACSIN1/APOC1/APOC2/ADIPOQ",26
"GO:0009306","protein secretion","97/3774","372/18805",0.260752688172043,1.29927246981327,2.92127443407853,0.00273635869415458,0.0313929502933778,0.0254011318919497,"AP1B1/CAPN10/ARF6/BSG/SIRT6/RHBDF1/ERP29/CAVIN1/COMT/GNAS/BAD/SLC8B1/LRRC8A/HPS6/RAB11FIP3/TARDBP/PLA2G6/PARK7/NECAB3/NAGPA/STX4/COPG2/HADH/JAGN1/ABCG1/RHBDD3/C2CD2L/GSDMD/ATP13A2/HNF1A/SIDT2/VSNL1/AACS/NR1D1/PFKL/NR1H3/RHBDF2/PIM3/TCIRG1/F2RL2/SREBF1/CTAGE15/PLEK/ORAI1/APBB1/SIRT3/SLC25A22/TREM2/RPH3AL/TMEM132A/ARL4D/GPR68/HCAR2/CD38/BMP8A/NR1H2/PPARD/BAIAP3/APOE/TRPM4/BLOC1S3/ADRA2C/DOC2B/PRKACA/NLGN2/PARD6A/PTPN23/TGFB1/CD200/PRKCB/RAB11B/MYOM1/OLFM2/MIDN/FFAR2/ACHE/CPLX1/ADCY5/HLA-DRB1/IL1RN/NOS2/ADRA2A/DRD4/PRF1/IL12B/FAM3B/BLK/FGA/UCP2/CBLN1/GCK/SSTR5/LEP/CTAGE1/C1QTNF12/ADORA2A/CTAGE9",97
"GO:0032720","negative regulation of tumor necrosis factor production","27/3774","80/18805",0.3375,1.68168720190779,3.06162046810598,0.0028515568903084,0.0326547575153415,0.026422104160175,"CACTIN/ARRB2/PTPN6/ILRUN/GSTP1/NFKBIL1/SIRPA/GPNMB/NLRC3/NOD2/TREM2/VSIR/CLEC4A/GAS6/HAVCR2/CHRFAM7A/ACP5/TSPO/CX3CL1/LILRA4/LILRB4/SLAMF1/LGALS9/FOXP3/BCL3/POMC/ADIPOQ",27
