GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
56963,7.51E-01,5.07E-01,0.2328,0.6642068,0.15463951,59.15,RGMA,repulsive guidance molecule BMP co-receptor a
54998,7.51E-01,5.07E-01,0.053,-0.6635268,-0.03516865,1694.35,AURKAIP1,aurora kinase A interacting protein 1
219293,7.51E-01,5.07E-01,0.2509,0.6635733,0.16648541,49.91,ATAD3C,ATPase family AAA domain containing 3C
79752,7.51E-01,5.07E-01,0.0488,-0.6637702,-0.03242516,2140.69,ZFAND1,zinc finger AN1-type containing 1
54838,7.51E-01,5.07E-01,0.0518,-0.6636455,-0.03436917,1749.94,WBP1L,WW domain binding protein 1 like
101929823,7.51E-01,5.07E-01,0.2856,0.6636238,0.18952509,38.83,LOC101929823,uncharacterized LOC101929823
23313,7.51E-01,5.07E-01,0.0345,-0.6637352,-0.02286572,5074.86,KIAA0930,KIAA0930
151188,7.51E-01,5.07E-01,0.0557,0.6633163,0.03695711,1601.14,ARL6IP6,ADP ribosylation factor like GTPase 6 interacting protein 6
57623,7.51E-01,5.07E-01,0.0842,0.663066,0.05585024,511.07,ZFAT,zinc finger and AT-hook domain containing
150776,7.52E-01,5.08E-01,0.0583,-0.6625049,-0.03859657,1348.35,SMPD4BP,"sphingomyelin phosphodiesterase 4B, pseudogene"
5439,7.52E-01,5.08E-01,0.062,0.6623985,0.04104393,1168.49,POLR2J,RNA polymerase II subunit J
7621,7.52E-01,5.08E-01,0.1209,0.6623561,0.08006551,288.04,ZNF70,zinc finger protein 70
79573,7.52E-01,5.08E-01,0.0576,0.6618793,0.03813616,1301.98,TTC13,tetratricopeptide repeat domain 13
7508,7.52E-01,5.08E-01,0.0585,0.6619396,0.03875577,1151.61,XPC,"XPC complex subunit, DNA damage recognition and repair factor"
100505746,7.52E-01,5.08E-01,0.3103,-0.6619212,-0.2054009,35.02,ITGB2-AS1,ITGB2 antisense RNA 1
286333,7.52E-01,5.08E-01,0.2377,0.6617292,0.15730735,58.21,FAM225A,family with sequence similarity 225 member A
692088,7.52E-01,5.08E-01,0.429,0.6612113,0.28366372,18.57,SNORD50B,"small nucleolar RNA, C/D box 50B"
57653,7.52E-01,5.09E-01,0.2407,-0.6611183,-0.15913416,55.83,SUGT1P4-STRA6LP-CCDC180,SUGT1P4-STRA6LP-CCDC180 readthrough
3146,7.52E-01,5.08E-01,0.0271,-0.6612281,-0.01790587,32999.95,HMGB1,high mobility group box 1
105372813,7.52E-01,5.09E-01,0.382,-0.6611526,-0.25257826,22.79,LOC105372813,uncharacterized LOC105372813
29781,7.52E-01,5.09E-01,0.0704,-0.6611656,-0.0465538,881.13,NCAPH2,non-SMC condensin II complex subunit H2
55207,7.53E-01,5.09E-01,0.0363,-0.6606231,-0.02399667,3689.21,ARL8B,ADP ribosylation factor like GTPase 8B
101928445,7.53E-01,5.09E-01,0.2071,0.6608003,0.13681997,74.82,RUFY1-AS1,RUFY1 antisense RNA 1
7184,7.53E-01,5.09E-01,0.0242,-0.6606596,-0.01599379,45625.9,HSP90B1,heat shock protein 90 beta family member 1
51292,7.53E-01,5.09E-01,0.0456,-0.6606592,-0.03013743,2222.12,GMPR2,guanosine monophosphate reductase 2
54971,7.53E-01,5.09E-01,0.0917,0.6603957,0.06054372,431.85,BANP,BTG3 associated nuclear protein
81575,7.53E-01,5.09E-01,0.0988,-0.6603107,-0.06525043,344.58,APOLD1,apolipoprotein L domain containing 1
10890,7.53E-01,5.09E-01,0.0318,-0.6601639,-0.02096254,6515.43,RAB10,"RAB10, member RAS oncogene family"
100506866,7.53E-01,5.09E-01,0.1474,0.6598321,0.09723684,148.83,TTN-AS1,TTN antisense RNA 1
50485,7.53E-01,5.09E-01,0.0614,0.6598853,0.04049404,949.76,SMARCAL1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1"
64284,7.53E-01,5.09E-01,0.1528,0.6597578,0.10078627,159.73,RAB17,"RAB17, member RAS oncogene family"
2055,7.53E-01,5.09E-01,0.0797,0.6596719,0.05260023,576.17,CLN8,CLN8 transmembrane ER and ERGIC protein
648,7.53E-01,5.10E-01,0.0662,-0.6594837,-0.04366079,815.86,BMI1,"BMI1 proto-oncogene, polycomb ring finger"
6882,7.53E-01,5.10E-01,0.0566,0.6589474,0.03728895,1308.64,TAF11,TATA-box binding protein associated factor 11
102157402,7.54E-01,5.10E-01,0.0614,0.6586906,0.04046276,1082.86,AK6,adenylate kinase 6
105376156,7.54E-01,5.10E-01,0.1434,0.6586736,0.09444497,170.72,LOC105376156,uncharacterized LOC105376156
107984285,7.54E-01,5.10E-01,0.4357,-0.658754,-0.28703377,18.63,LOC107984285,replaced by ID 23185
57410,7.54E-01,5.10E-01,0.0318,0.6585963,0.0209662,7035.91,SCYL1,SCY1 like pseudokinase 1
65056,7.54E-01,5.10E-01,0.0585,-0.6583233,-0.03851448,1569.04,GPBP1,GC-rich promoter binding protein 1
6610,7.54E-01,5.10E-01,0.1322,-0.6583061,-0.08704451,188.62,SMPD2,sphingomyelin phosphodiesterase 2
25900,7.54E-01,5.11E-01,0.4331,0.6574465,0.28472161,19.4,IFFO1,intermediate filament family orphan 1
10608,7.55E-01,5.11E-01,0.086,0.6570047,0.05652252,590.08,MXD4,MAX dimerization protein 4
51409,7.55E-01,5.11E-01,0.1181,0.6568945,0.07758638,243.5,HEMK1,HemK methyltransferase family member 1
29082,7.55E-01,5.11E-01,0.0488,0.6565129,0.03206547,1643.62,CHMP4A,charged multivesicular body protein 4A
79918,7.55E-01,5.11E-01,0.0438,-0.6565264,-0.02877251,2247.44,SETD6,"SET domain containing 6, protein lysine methyltransferase"
8527,7.55E-01,5.12E-01,0.0638,0.6562822,0.04187372,1105.32,DGKD,diacylglycerol kinase delta
23193,7.55E-01,5.12E-01,0.0255,0.6563208,0.01671355,17776.73,GANAB,glucosidase II alpha subunit
65243,7.55E-01,5.12E-01,0.0982,0.6561526,0.06443203,350.25,ZFP69B,ZFP69 zinc finger protein B
55270,7.55E-01,5.12E-01,0.0405,0.656057,0.02655398,2957.46,NUDT15,nudix hydrolase 15
3459,7.56E-01,5.12E-01,0.0554,-0.6555154,-0.03633895,1729.89,IFNGR1,interferon gamma receptor 1
25853,7.56E-01,5.12E-01,0.039,0.6552893,0.02555481,2951.58,DCAF12,DDB1 and CUL4 associated factor 12
399975,7.56E-01,5.12E-01,0.1032,0.655419,0.06766857,333.94,LOC399975,uncharacterized LOC399975
54785,7.56E-01,5.12E-01,0.1355,-0.6552558,-0.08881532,229.18,BORCS6,BLOC-1 related complex subunit 6
7171,7.56E-01,5.12E-01,0.0243,0.6552289,0.01593364,25018.17,TPM4,tropomyosin 4
727758,7.56E-01,5.13E-01,0.1273,-0.6548812,-0.08335215,245.42,ROCK1P1,Rho associated coiled-coil containing protein kinase 1 pseudogene 1
107986298,7.56E-01,5.13E-01,0.1593,-0.6546268,-0.10430826,127.31,LOC107986298,uncharacterized LOC107986298
79768,7.56E-01,5.13E-01,0.0552,0.6547227,0.03611855,1243.02,KATNBL1,katanin regulatory subunit B1 like 1
302,7.56E-01,5.13E-01,0.0239,0.6545854,0.01566704,32755.52,ANXA2,annexin A2
124936,7.56E-01,5.13E-01,0.0878,-0.6545399,-0.05749045,467.22,CYB5D2,cytochrome b5 domain containing 2
246182,7.56E-01,5.13E-01,0.4033,-0.6539893,-0.26376649,19.48,AKR7A2P1,AKR7A2 pseudogene 1
388931,7.56E-01,5.13E-01,0.207,-0.6543079,-0.1354297,76.78,MFSD2B,"MFSD2 lysolipid transporter B, sphingolipid"
79809,7.56E-01,5.13E-01,0.0669,-0.6542698,-0.04380186,956.17,TTC21B,tetratricopeptide repeat domain 21B
57484,7.56E-01,5.13E-01,0.2245,0.6540844,0.14686672,67.5,RNF150,ring finger protein 150
26271,7.56E-01,5.13E-01,0.0594,0.6542244,0.03886894,1125.81,FBXO5,F-box protein 5
9715,7.56E-01,5.13E-01,0.1161,0.6539784,0.07593639,244.79,FAM131B,family with sequence similarity 131 member B
25980,7.56E-01,5.13E-01,0.0505,0.6540872,0.03300014,1593.39,AAR2,AAR2 splicing factor
5705,7.56E-01,5.13E-01,0.0355,-0.653814,-0.02320213,4217.79,PSMC5,"proteasome 26S subunit, ATPase 5"
128637,7.56E-01,5.13E-01,0.0625,0.653767,0.04087664,971.72,TBC1D20,TBC1 domain family member 20
285362,7.56E-01,5.13E-01,0.0888,-0.6535982,-0.05801954,468.02,SUMF1,sulfatase modifying factor 1
2549,7.56E-01,5.14E-01,0.0869,-0.653329,-0.05675477,639.88,GAB1,GRB2 associated binding protein 1
8355,7.56E-01,5.14E-01,0.2823,-0.6533205,-0.18444596,43.82,H3C8,H3 clustered histone 8
347734,7.56E-01,5.14E-01,0.0487,0.6532713,0.03183056,1688.97,SLC35B2,solute carrier family 35 member B2
80298,7.56E-01,5.14E-01,0.0612,0.6532848,0.03998666,977.71,MTERF2,mitochondrial transcription termination factor 2
285367,7.56E-01,5.14E-01,0.0933,0.6531538,0.06090664,407.13,RPUSD3,RNA pseudouridine synthase D3
29775,7.56E-01,5.14E-01,0.0413,-0.6531158,-0.02697972,4948.72,CARD10,caspase recruitment domain family member 10
122060,7.56E-01,5.14E-01,0.1138,0.6529369,0.07428155,295.01,SLAIN1,SLAIN motif family member 1
58497,7.57E-01,5.14E-01,0.0601,0.6522619,0.03920617,1085.48,PRUNE1,prune exopolyphosphatase 1
5480,7.57E-01,5.14E-01,0.0834,-0.6522343,-0.05436828,582.89,PPIC,peptidylprolyl isomerase C
23089,7.57E-01,5.14E-01,0.0361,-0.652256,-0.0235483,5866.42,PEG10,paternally expressed 10
51807,7.57E-01,5.14E-01,0.3274,0.6524428,0.21360909,30.7,TUBA8,tubulin alpha 8
25776,7.57E-01,5.14E-01,0.0641,-0.6525252,-0.04184775,934.27,CBY1,"chibby family member 1, beta catenin antagonist"
4538,7.57E-01,5.14E-01,0.0976,0.6524055,0.06367247,256641.24,ND4,NADH dehydrogenase subunit 4
53349,7.57E-01,5.14E-01,0.0633,0.6520571,0.04127888,1072.82,ZFYVE1,zinc finger FYVE-type containing 1
101928631,7.57E-01,5.15E-01,0.3955,0.6517086,0.25773668,20.9,LOC101928631,
2140,7.57E-01,5.15E-01,0.0497,-0.6516053,-0.03236444,1624.02,EYA3,EYA transcriptional coactivator and phosphatase 3
3998,7.57E-01,5.15E-01,0.0314,0.6515494,0.02045523,5907.15,LMAN1,"lectin, mannose binding 1"
4621,7.57E-01,5.15E-01,0.16,0.6513875,0.10420728,134.24,MYH3,myosin heavy chain 3
81856,7.57E-01,5.15E-01,0.0919,-0.6510161,-0.05981186,448.82,ZNF611,zinc finger protein 611
8968,7.58E-01,5.15E-01,0.415,-0.6506408,-0.27000115,21.89,H3C7,H3 clustered histone 7
28987,7.58E-01,5.15E-01,0.0433,0.6506982,0.02818273,3043.29,NOB1,NIN1 (RPN12) binding protein 1 homolog
10861,7.58E-01,5.16E-01,0.2245,0.6500892,0.14593823,66.61,SLC26A1,solute carrier family 26 member 1
9639,7.58E-01,5.16E-01,0.051,-0.6500979,-0.03318011,1496.76,ARHGEF10,Rho guanine nucleotide exchange factor 10
55753,7.58E-01,5.16E-01,0.0818,-0.6501986,-0.05319929,717.31,OGDHL,oxoglutarate dehydrogenase L
26827,7.58E-01,5.16E-01,0.2649,0.650028,0.1722191,45.01,RNU6-1,"RNA, U6 small nuclear 1"
79001,7.58E-01,5.16E-01,0.0724,-0.6500213,-0.04705416,813.86,VKORC1,vitamin K epoxide reductase complex subunit 1
8576,7.58E-01,5.16E-01,0.089,0.6493079,0.05775757,445.33,STK16,serine/threonine kinase 16
388182,7.58E-01,5.16E-01,0.2186,-0.6493745,-0.14197361,69.84,SPATA41,spermatogenesis associated 41
100124700,7.58E-01,5.16E-01,0.2146,0.6491604,0.13930927,73.35,HOTAIR,HOX transcript antisense RNA
9725,7.58E-01,5.16E-01,0.0688,0.649066,0.04467337,845.81,TMEM63A,transmembrane protein 63A
5721,7.58E-01,5.16E-01,0.0402,0.6489764,0.02606447,4117.95,PSME2,proteasome activator subunit 2
26097,7.59E-01,5.16E-01,0.0442,-0.6488483,-0.02864992,2579.29,CHTOP,chromatin target of PRMT1
83463,7.59E-01,5.17E-01,0.0521,0.6483686,0.03379213,1496.14,MXD3,MAX dimerization protein 3
105379393,7.59E-01,5.17E-01,0.2751,0.6484061,0.17840546,43.13,KAT6A-AS1,KAT6A antisense RNA 1
107987113,7.59E-01,5.17E-01,0.2935,-0.6485132,-0.19031491,39.25,LOC107987113,
8731,7.59E-01,5.17E-01,0.046,0.6482888,0.02985359,2213.01,RNMT,RNA guanine-7 methyltransferase
4207,7.59E-01,5.17E-01,0.156,0.6483034,0.10113854,143.34,BORCS8-MEF2B,BORCS8-MEF2B readthrough
55258,7.59E-01,5.17E-01,0.0654,0.6478084,0.04234975,903.3,THNSL2,threonine synthase like 2
80864,7.59E-01,5.17E-01,0.1662,-0.647739,-0.10763652,124.8,EGFL8,EGF like domain multiple 8
548645,7.59E-01,5.17E-01,0.118,-0.6478093,-0.07642411,231.69,DNAJC25,DnaJ heat shock protein family (Hsp40) member C25
22876,7.59E-01,5.17E-01,0.0533,-0.6478799,-0.03454439,1560.8,INPP5F,inositol polyphosphate-5-phosphatase F
105371942,7.59E-01,5.17E-01,0.0828,-0.6477156,-0.05361076,498.68,LOC105371942,uncharacterized LOC105371942
79165,7.59E-01,5.17E-01,0.0956,0.6478966,0.06191128,383.84,LENG1,leukocyte receptor cluster member 1
1198,7.59E-01,5.17E-01,0.0578,0.6476324,0.03746089,1243.14,CLK3,CDC like kinase 3
101929798,7.59E-01,5.18E-01,0.3244,0.6470291,0.20987157,30.64,PDE4DIPP4,PDE4DIP pseudogene 4
11211,7.59E-01,5.18E-01,0.1087,-0.6469842,-0.07034573,282.8,FZD10,frizzled class receptor 10
105379243,7.60E-01,5.18E-01,0.2777,0.6466305,0.17959817,42.24,LOC105379243,uncharacterized LOC105379243
26128,7.60E-01,5.18E-01,0.0393,0.6467064,0.02540123,3853.93,KIFBP,kinesin family binding protein
23269,7.60E-01,5.18E-01,0.037,0.6465817,0.02394652,4610.48,MGA,MAX dimerization protein MGA
105370932,7.60E-01,5.18E-01,0.3624,0.6462635,0.23419787,26.09,LOC105370932,uncharacterized LOC105370932
8969,7.60E-01,5.18E-01,0.258,-0.645867,-0.16665341,60.45,H2AC11,H2A clustered histone 11
104355426,7.61E-01,5.19E-01,0.2841,-0.64525,-0.18330298,41.98,LENG8-AS1,LENG8 antisense RNA 1
3601,7.61E-01,5.19E-01,0.1257,-0.645101,-0.08106464,211.76,IL15RA,interleukin 15 receptor subunit alpha
84572,7.61E-01,5.19E-01,0.0724,-0.6449928,-0.04669356,715.34,GNPTG,N-acetylglucosamine-1-phosphate transferase subunit gamma
125919,7.61E-01,5.19E-01,0.1098,0.6450467,0.07084131,384.31,ZNF543,zinc finger protein 543
105374160,7.61E-01,5.19E-01,0.2253,-0.6447726,-0.14523912,67.24,LOC105374160,
7106,7.61E-01,5.19E-01,0.0822,0.6448105,0.05300635,679.33,TSPAN4,tetraspanin 4
644246,7.61E-01,5.19E-01,0.3734,-0.64484,-0.24079822,23.03,KANSL1-AS1,KANSL1 antisense RNA 1
9258,7.61E-01,5.19E-01,0.0564,-0.6444888,-0.03637375,1506.42,MFHAS1,multifunctional ROCO family signaling regulator 1
80324,7.61E-01,5.19E-01,0.0508,0.6443006,0.03275738,1777.56,PUS1,pseudouridine synthase 1
8554,7.61E-01,5.19E-01,0.0458,-0.6443391,-0.02953312,2367.96,PIAS1,protein inhibitor of activated STAT 1
23321,7.61E-01,5.19E-01,0.1244,0.6442083,0.08011093,232.8,TRIM2,tripartite motif containing 2
8772,7.61E-01,5.20E-01,0.0344,0.6436853,0.02216027,8762.19,FADD,Fas associated via death domain
129880,7.61E-01,5.20E-01,0.1196,-0.6434088,-0.07692561,237.72,BBS5,Bardet-Biedl syndrome 5
102465134,7.61E-01,5.20E-01,0.3101,0.6434404,0.19950204,32.99,MIR6126,microRNA 6126
84080,7.61E-01,5.20E-01,0.1253,0.6434701,0.08063727,209.01,ENKD1,enkurin domain containing 1
100616358,7.61E-01,5.20E-01,0.4038,0.6433283,0.25979187,19.55,MIR4800,microRNA 4800
56888,7.61E-01,5.20E-01,0.0371,0.6431818,0.02386704,3362.46,KCMF1,potassium channel modulatory factor 1
107985535,7.62E-01,5.20E-01,0.388,-0.6430061,-0.24949133,21.72,LOC107985535,uncharacterized LOC107985535
347273,7.62E-01,5.20E-01,0.3235,0.6429134,0.20799988,32.85,CAVIN4,caveolae associated protein 4
717,7.62E-01,5.21E-01,0.2291,0.6422043,0.1471249,63.18,C2,complement C2
94107,7.62E-01,5.21E-01,0.0541,0.6422169,0.03475944,1411.41,TMEM203,transmembrane protein 203
7275,7.62E-01,5.21E-01,0.0895,0.6423559,0.05750366,424.29,TUB,TUB bipartite transcription factor
5547,7.62E-01,5.21E-01,0.0531,0.6421418,0.03410927,1444.38,PRCP,prolylcarboxypeptidase
79171,7.62E-01,5.21E-01,0.0405,0.6423066,0.02602811,3230.96,RBM42,RNA binding motif protein 42
147657,7.62E-01,5.21E-01,0.0804,-0.6425242,-0.05168443,699.82,ZNF480,zinc finger protein 480
54954,7.62E-01,5.21E-01,0.0721,-0.6422141,-0.04630654,719.59,FAM120C,family with sequence similarity 120C
56063,7.62E-01,5.21E-01,0.2024,0.6414623,0.12982331,84.12,TMEM234,transmembrane protein 234
51244,7.62E-01,5.21E-01,0.0869,0.6415169,0.055739,508.54,CCDC174,coiled-coil domain containing 174
119385,7.62E-01,5.21E-01,0.1267,-0.6415987,-0.08128351,215.08,AGAP11,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 11"
374875,7.62E-01,5.21E-01,0.2837,0.6415179,0.18199381,39.43,HSD11B1L,hydroxysteroid 11-beta dehydrogenase 1 like
9439,7.62E-01,5.21E-01,0.0612,-0.6413185,-0.03927621,1101.37,MED23,mediator complex subunit 23
107080644,7.63E-01,5.22E-01,0.1056,-0.6410145,-0.0677019,316.45,CNPY3-GNMT,CNPY3-GNMT readthrough
79831,7.63E-01,5.22E-01,0.1786,-0.6407122,-0.11441077,138.59,KDM8,lysine demethylase 8
23094,7.63E-01,5.22E-01,0.0493,0.6407644,0.03158792,2076.36,SIPA1L3,signal induced proliferation associated 1 like 3
4133,7.63E-01,5.22E-01,0.2216,0.6403562,0.14189403,66.92,MAP2,microtubule associated protein 2
1793,7.63E-01,5.22E-01,0.0446,-0.6403175,-0.0285583,2944.19,DOCK1,dedicator of cytokinesis 1
10921,7.63E-01,5.22E-01,0.0312,-0.6404418,-0.01997786,9130.23,RNPS1,RNA binding protein with serine rich domain 1
22852,7.63E-01,5.22E-01,0.0649,0.6402002,0.04156672,933.65,ANKRD26,ankyrin repeat domain containing 26
53346,7.63E-01,5.22E-01,0.0978,-0.6399142,-0.06259278,358.52,TM6SF1,transmembrane 6 superfamily member 1
3344,7.63E-01,5.22E-01,0.0619,-0.6396517,-0.03960381,1019.7,FOXN2,forkhead box N2
65055,7.63E-01,5.22E-01,0.1874,0.6397071,0.11987407,101.64,REEP1,receptor accessory protein 1
91893,7.63E-01,5.22E-01,0.1918,-0.6396727,-0.12269664,97.42,FDXACB1,ferredoxin-fold anticodon binding domain containing 1
100130172,7.63E-01,5.22E-01,0.2738,0.6395074,0.17510183,45.12,FAM13B-AS1,FAM13B antisense RNA 1
105369149,7.63E-01,5.23E-01,0.1824,-0.6394942,-0.11667054,96.91,LOC105369149,uncharacterized LOC105369149
56098,7.63E-01,5.23E-01,0.2658,-0.6393685,-0.16997213,45.08,PCDHGC4,"protocadherin gamma subfamily C, 4"
5887,7.64E-01,5.23E-01,0.0265,-0.6389436,-0.01693102,12554.38,RAD23B,"RAD23 homolog B, nucleotide excision repair protein"
55733,7.64E-01,5.23E-01,0.2258,-0.6387808,-0.14424963,70.16,HHAT,hedgehog acyltransferase
92715,7.64E-01,5.23E-01,0.0535,0.6388145,0.03416297,1369.85,DPH7,diphthamide biosynthesis 7
11179,7.64E-01,5.23E-01,0.0915,-0.638687,-0.05844785,483.33,ZNF277,zinc finger protein 277
223,7.64E-01,5.23E-01,0.0432,0.6384494,0.02757662,3246.89,ALDH9A1,aldehyde dehydrogenase 9 family member A1
4815,7.64E-01,5.23E-01,0.1089,-0.638436,-0.06951801,334.74,NINJ2,ninjurin 2
201294,7.64E-01,5.23E-01,0.0485,0.6383705,0.03098429,2011.79,UNC13D,unc-13 homolog D
55196,7.64E-01,5.23E-01,0.0473,-0.6382318,-0.03019427,2823.31,RESF1,retroelement silencing factor 1
105370855,7.64E-01,5.23E-01,0.4105,0.6380825,0.2619629,20.04,LOC105370855,uncharacterized LOC105370855
79066,7.64E-01,5.23E-01,0.0414,-0.6379908,-0.02641766,2774.62,METTL16,"methyltransferase 16, N6-methyladenosine"
5393,7.64E-01,5.24E-01,0.0508,-0.6377607,-0.03241884,1551.77,EXOSC9,exosome component 9
57147,7.64E-01,5.24E-01,0.0859,-0.6375916,-0.0547966,473.06,SCYL3,SCY1 like pseudokinase 3
201514,7.64E-01,5.24E-01,0.1353,0.637381,0.086258,179.74,ZNF584,zinc finger protein 584
57474,7.64E-01,5.24E-01,0.1046,-0.6370458,-0.06663915,342.2,ZNF490,zinc finger protein 490
100294362,7.65E-01,5.25E-01,0.0995,0.6363095,0.06333552,349.14,RNF213-AS1,RNF213 antisense RNA 1
157378,7.65E-01,5.25E-01,0.0503,0.635938,0.0319592,1975.29,TMEM65,transmembrane protein 65
6727,7.65E-01,5.25E-01,0.0329,-0.635932,-0.02092631,4778.6,SRP14,signal recognition particle 14
84133,7.65E-01,5.25E-01,0.058,0.6359439,0.0368866,1109.76,ZNRF3,zinc and ring finger 3
9601,7.65E-01,5.25E-01,0.0274,-0.6357434,-0.01744899,11470.34,PDIA4,protein disulfide isomerase family A member 4
54828,7.65E-01,5.25E-01,0.0745,-0.6355926,-0.04735242,662.08,BCAS3,BCAS3 microtubule associated cell migration factor
8358,7.66E-01,5.25E-01,0.3348,-0.6354285,-0.21272443,36.38,H3C2,H3 clustered histone 2
160897,7.66E-01,5.25E-01,0.0654,-0.6353421,-0.0415651,1018.88,GPR180,G protein-coupled receptor 180
157570,7.66E-01,5.25E-01,0.0462,0.6352706,0.02936654,2202.63,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2
79791,7.66E-01,5.25E-01,0.0597,0.6351237,0.03794705,1055.9,FBXO31,F-box protein 31
285643,7.66E-01,5.25E-01,0.3483,-0.6350208,-0.2211611,28.44,KIF4B,kinesin family member 4B
646626,7.66E-01,5.26E-01,0.1771,-0.6348028,-0.11244963,104.23,BCL10-AS1,BCL10 antisense RNA 1
4719,7.66E-01,5.26E-01,0.0309,-0.6346466,-0.01959891,6816.17,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1
285033,7.66E-01,5.26E-01,0.1309,-0.634157,-0.08300607,195.34,STARD7-AS1,STARD7 antisense RNA 1
55501,7.66E-01,5.26E-01,0.0906,-0.6341497,-0.05742525,409.08,CHST12,carbohydrate sulfotransferase 12
27089,7.66E-01,5.26E-01,0.0454,-0.6339037,-0.02880114,2188.88,UQCRQ,ubiquinol-cytochrome c reductase complex III subunit VII
51429,7.66E-01,5.26E-01,0.042,0.6339751,0.0266045,2672.37,SNX9,sorting nexin 9
80323,7.66E-01,5.26E-01,0.1386,0.633886,0.08786706,185.73,CCDC68,coiled-coil domain containing 68
105376238,7.66E-01,5.26E-01,0.4284,-0.6337177,-0.27151056,18.94,LOC105376238,uncharacterized LOC105376238
1958,7.67E-01,5.26E-01,0.0853,-0.6334225,-0.05405199,3600.57,EGR1,early growth response 1
153770,7.67E-01,5.27E-01,0.3668,0.6332265,0.23228684,24.44,PLAC8L1,PLAC8 like 1
105378029,7.67E-01,5.27E-01,0.2146,0.632964,0.13585278,73.1,LOC105378029,uncharacterized LOC105378029
728116,7.67E-01,5.27E-01,0.2504,0.6328878,0.15845724,66.76,ZBTB8B,zinc finger and BTB domain containing 8B
100287042,7.67E-01,5.27E-01,0.1249,-0.6327958,-0.0790669,237.98,MIF4GD-DT,MIF4GD divergent transcript
79670,7.67E-01,5.27E-01,0.0396,-0.6324509,-0.0250547,5413.18,TUT7,terminal uridylyl transferase 7
1039,7.67E-01,5.27E-01,0.054,-0.6322893,-0.03416666,1406.71,CDR2,cerebellar degeneration related protein 2
6935,7.67E-01,5.27E-01,0.2755,0.6322032,0.17420312,44.08,ZEB1,zinc finger E-box binding homeobox 1
55671,7.67E-01,5.27E-01,0.0273,-0.632088,-0.01723643,15750.78,PPP4R3A,protein phosphatase 4 regulatory subunit 3A
83439,7.68E-01,5.28E-01,0.0538,0.6315061,0.03399709,1477.98,TCF7L1,transcription factor 7 like 1
5898,7.68E-01,5.28E-01,0.0426,0.6313776,0.02692257,2294.88,RALA,RAS like proto-oncogene A
101735302,7.68E-01,5.28E-01,0.188,-0.6315021,-0.11870657,97.85,STAG3L5P,stromal antigen 3-like 5 pseudogene
100133005,7.68E-01,5.28E-01,0.3515,-0.6315888,-0.222014,26.64,RASA4DP,"RAS p21 protein activator 4D, pseudogene"
55174,7.68E-01,5.28E-01,0.0465,-0.6313561,-0.02936402,1936.35,INTS10,integrator complex subunit 10
100506599,7.68E-01,5.28E-01,0.1542,-0.6314586,-0.09737746,153.05,PPP1R26-AS1,PPP1R26 antisense RNA 1
7408,7.68E-01,5.28E-01,0.0377,0.6312155,0.02377151,4291.5,VASP,vasodilator stimulated phosphoprotein
23152,7.68E-01,5.28E-01,0.0475,-0.630859,-0.02998783,2537.85,CIC,capicua transcriptional repressor
101929185,7.68E-01,5.28E-01,0.0766,-0.6307298,-0.04831917,673.95,LOC101929185,uncharacterized LOC101929185
84950,7.69E-01,5.29E-01,0.035,-0.6297292,-0.02205959,4618.76,PRPF38A,pre-mRNA processing factor 38A
4772,7.69E-01,5.29E-01,0.1224,0.6297021,0.07710183,217.1,NFATC1,nuclear factor of activated T cells 1
